src_ip,dst_ip,src_port,dst_port,num_packets,iat_min,iat_max,iat_mean,pkt_size_min,pkt_size_max,pkt_size_mean,total_bytes,syn_count,rst_count,fin_count
150.121.8.6,103.170.253.157,443,31043,70,1.9073486328125e-06,0.10758090019226074,0.01830179794974949,54,54,54,3780,0,0,0
195.151.248.51,130.194.206.96,61000,25565,1,0,0,0,54,54,54,54,1,0,0
101.244.159.205,101.244.157.148,48590,179,1,0,0,0,74,74,74,74,0,0,0
133.152.213.103,144.197.17.198,64408,443,48,0.0010809898376464844,0.06423807144165039,0.025331598647097324,66,66,66,3168,0,0,0
18.67.91.75,203.77.4.23,59974,5000,1,0,0,0,54,54,54,54,1,0,0
206.84.45.93,163.226.170.114,65435,28080,1,0,0,0,74,74,74,74,1,0,0
202.235.220.35,40.194.111.117,35534,443,1,0,0,0,66,66,66,66,0,0,0
36.151.130.95,131.81.34.226,53988,22,6,0.0768120288848877,0.6325240135192871,0.25417160987854004,66,66,66,396,0,0,0
150.121.8.6,104.227.61.206,443,9948,26,5.0067901611328125e-06,0.20998406410217285,0.048155927658081056,66,66,66,1716,0,0,0
84.33.77.139,163.226.223.45,35147,8545,1,0,0,0,58,58,58,58,1,0,0
133.139.86.26,162.18.208.1,43071,443,2,6.699562072753906e-05,6.699562072753906e-05,6.699562072753906e-05,54,54,54,108,0,0,0
122.163.206.147,133.152.20.16,7206,23,1,0,0,0,58,58,58,58,1,0,0
150.121.8.6,103.170.253.156,443,49970,78,3.814697265625e-06,0.1123349666595459,0.015378013833776696,54,54,54,4212,0,0,0
175.191.114.101,150.121.8.6,25063,443,73,9.5367431640625e-07,0.12070894241333008,0.017509513431125216,66,78,72.9041095890411,5322,0,0,0
150.121.49.195,142.21.228.150,54734,443,21,1.9073486328125e-06,0.07040596008300781,0.00895925760269165,66,78,66.57142857142857,1398,0,0,0
195.151.248.51,130.194.246.231,61000,25565,1,0,0,0,54,54,54,54,1,0,0
148.202.137.78,133.139.240.231,30303,55982,82,4.9114227294921875e-05,0.16499090194702148,0.015667815267303844,66,66,66,5412,0,0,0
199.45.159.55,133.131.187.144,48224,2087,1,0,0,0,74,74,74,74,1,0,0
64.48.155.204,202.230.197.221,46336,389,1,0,0,0,54,54,54,54,1,0,0
104.19.166.253,163.226.251.166,443,35356,16,2.86102294921875e-06,0.5879449844360352,0.07849300702412923,66,74,66.5,1064,1,0,2
168.255.51.154,133.139.240.231,30303,57036,38,0.0001881122589111328,0.2181868553161621,0.034262160997132994,66,66,66,2508,0,0,0
111.239.82.223,131.81.39.98,11665,23,1,0,0,0,54,54,54,54,1,0,0
98.233.141.72,131.81.96.93,34441,23,1,0,0,0,58,58,58,58,1,0,0
60.118.219.76,131.80.243.253,64394,585,1,0,0,0,78,78,78,78,1,0,0
103.170.253.159,150.121.8.6,49969,443,39,6.580352783203125e-05,0.1150059700012207,0.03258439114219264,54,66,59.23076923076923,2310,0,0,0
203.77.112.108,172.55.223.142,443,3909,1,0,0,0,58,58,58,58,1,0,0
122.246.130.57,150.121.88.35,443,8221,21,3.814697265625e-06,0.1098790168762207,0.007483005523681641,54,54,54,1134,0,0,0
150.121.195.208,151.138.184.83,62681,80,48,4.506111145019531e-05,0.18818283081054688,0.02343585136088919,66,78,66.25,3180,0,0,0
203.77.110.123,133.247.227.177,443,64633,346,2.86102294921875e-06,0.03876304626464844,0.0036821973496589107,66,66,66,22836,0,0,0
133.139.240.231,136.7.43.60,55550,11333,24,0.0002970695495605469,0.1186978816986084,0.045034170150756836,66,66,66,1584,0,0,0
185.65.127.218,150.121.187.160,33027,80,1,0,0,0,54,54,54,54,1,0,0
142.21.228.150,150.121.49.195,443,54734,25,3.2901763916015625e-05,0.05876803398132324,0.005576044321060181,66,78,66.48,1662,0,0,0
79.71.104.25,157.81.236.83,32102,37215,1,0,0,0,58,58,58,58,1,0,0
170.161.227.250,150.121.139.235,54896,8728,1,0,0,0,54,54,54,54,1,0,0
195.151.248.51,130.194.39.8,61000,25565,1,0,0,0,54,54,54,54,1,0,0
103.170.253.159,150.121.8.6,49981,443,57,1.9073486328125e-06,0.11527180671691895,0.02099123171397618,54,90,65.64912280701755,3742,0,0,0
51.145.76.179,131.80.109.51,35434,22,3,9.5367431640625e-07,0.23009300231933594,0.11504697799682617,66,66,66,198,0,0,1
163.226.122.203,172.67.139.10,57457,443,2,0.002241849899291992,0.002241849899291992,0.002241849899291992,66,66,66,132,0,0,0
162.143.133.77,203.77.14.47,61750,995,1,0,0,0,74,74,74,74,1,0,0
122.71.229.173,150.121.8.6,53530,443,242,0.0,0.19598102569580078,0.004929772056484618,66,78,70.9090909090909,17160,0,0,0
206.84.45.80,163.226.46.251,3379,831,1,0,0,0,74,74,74,74,1,0,0
150.121.90.32,142.21.228.109,60516,1935,530,9.5367431640625e-07,0.028764009475708008,0.002382656126256701,54,54,54,28620,0,0,0
185.24.33.252,133.131.162.162,52889,8037,1,0,0,0,54,54,54,54,1,0,0
71.175.232.39,150.121.210.145,28490,23,1,0,0,0,54,54,54,54,1,0,0
150.121.8.6,110.47.184.125,80,22759,278,9.5367431640625e-07,0.07111692428588867,0.004570021095689023,66,66,66,18348,0,0,0
150.121.8.6,103.6.155.2,443,61680,750,1.9073486328125e-06,0.035130977630615234,0.0016961349186814516,66,66,66,49500,0,0,0
150.121.89.181,120.113.141.83,10639,443,72,2.1457672119140625e-06,0.13695311546325684,0.017683223939277758,54,54,54,3888,0,0,0
150.121.88.131,38.44.226.87,41012,80,78,5.0067901611328125e-06,0.09771108627319336,0.016448417267242034,54,54,54,4212,0,0,0
150.121.77.199,220.223.61.245,8080,14519,96,3.0994415283203125e-06,0.05940985679626465,0.012876442859047337,54,54,54,5184,0,0,0
133.139.240.231,148.202.137.78,55982,30303,70,0.0006890296936035156,0.0911259651184082,0.018391640289970066,66,66,66,4620,0,0,0
172.246.238.153,163.226.177.104,54080,8011,1,0,0,0,74,74,74,74,1,0,0
59.18.64.87,150.121.125.108,45232,8080,1,0,0,0,74,74,74,74,1,0,0
103.64.216.228,150.121.245.124,50851,8728,1,0,0,0,54,54,54,54,1,0,0
142.21.228.109,150.121.90.32,1935,60516,425,1.9073486328125e-06,0.023080110549926758,0.0029747429883704994,54,54,54,22950,0,0,0
126.187.35.172,163.226.134.227,13084,23,1,0,0,0,54,54,54,54,1,0,0
133.139.240.231,168.255.51.154,57036,30303,38,0.00020813941955566406,0.19901704788208008,0.034258700705863336,66,66,66,2508,0,0,0
80.184.112.57,150.121.138.214,51135,2059,1,0,0,0,58,58,58,58,1,0,0
167.94.141.229,203.77.88.23,36213,40000,1,0,0,0,74,74,74,74,1,0,0
38.44.226.87,150.121.88.131,80,41012,95,4.0531158447265625e-06,0.08676695823669434,0.013473754233502328,54,54,54,5130,0,0,0
133.152.213.103,144.197.17.198,64411,443,21,0.020652055740356445,0.08276700973510742,0.06344560384750367,66,66,66,1386,0,0,0
202.5.94.225,203.77.104.223,59600,22,1,0,0,0,66,66,66,66,0,0,0
162.18.208.1,203.77.96.27,443,53467,5,2.86102294921875e-06,1.0978949069976807,0.27490997314453125,66,78,68.4,342,0,0,0
184.87.124.25,150.121.39.193,52257,3389,1,0,0,0,54,54,54,54,1,0,0
189.214.107.50,202.101.49.132,55217,445,1,0,0,0,54,54,54,54,0,0,0
5.201.209.47,150.121.138.71,8324,22622,1,0,0,0,54,54,54,54,1,0,0
5.245.100.135,133.139.240.231,30303,51244,32,3.910064697265625e-05,0.16222596168518066,0.04099809738897508,66,66,66,2112,0,0,0
150.121.8.6,202.91.147.19,443,50790,893,9.5367431640625e-07,0.020364046096801758,0.0014194584213564748,54,54,54,48222,0,0,0
151.58.161.172,131.81.188.33,443,50069,73,5.9604644775390625e-06,0.542896032333374,0.013363401095072428,66,66,66,4818,0,0,0
185.65.127.218,202.235.219.58,56609,80,1,0,0,0,54,54,54,54,1,0,0
20.74.22.86,133.131.100.131,35106,9030,1,0,0,0,54,54,54,54,1,0,0
203.77.101.3,218.35.127.216,22,35198,1,0,0,0,66,66,66,66,0,0,0
5.201.209.47,202.230.225.215,8324,22622,1,0,0,0,54,54,54,54,1,0,0
150.121.67.197,172.67.130.18,57261,443,1,0,0,0,66,66,66,66,0,0,0
96.96.114.39,203.77.98.235,53,54794,6,2.86102294921875e-06,0.1640009880065918,0.06575617790222169,66,74,67.33333333333333,404,1,0,1
192.145.101.108,203.77.103.94,443,24109,11,0.04738020896911621,0.1922159194946289,0.11645629405975341,54,54,54,594,0,0,0
60.122.34.129,130.194.4.43,5549,443,2,0.0005731582641601562,0.0005731582641601562,0.0005731582641601562,54,54,54,108,0,1,1
18.67.91.75,203.77.92.13,48484,8829,1,0,0,0,54,54,54,54,1,0,0
5.201.209.47,202.230.226.38,8324,22622,1,0,0,0,54,54,54,54,1,0,0
65.218.142.13,133.131.74.32,57163,389,1,0,0,0,54,54,54,54,1,0,0
131.81.23.111,190.71.87.208,389,56295,1,0,0,0,54,54,54,54,0,1,0
34.178.227.61,150.121.88.0,7672,42652,2,0.00014209747314453125,0.00014209747314453125,0.00014209747314453125,66,66,66,132,0,0,0
131.81.183.245,144.197.5.109,2894,443,6,0.0005140304565429688,0.43840909004211426,0.1770188331604004,66,66,66,396,0,0,0
192.93.69.84,203.77.91.123,56462,22,1,0,0,0,54,54,54,54,1,0,0
126.41.183.182,131.80.130.81,61790,3128,1,0,0,0,66,66,66,66,1,0,0
150.121.53.26,110.201.224.77,60329,80,4,0.00030612945556640625,0.10358381271362305,0.034808715184529625,54,54,54,216,0,0,0
185.24.33.252,133.131.132.198,35565,8037,1,0,0,0,54,54,54,54,1,0,0
203.77.98.235,96.96.114.39,54794,53,3,0.00030684471130371094,0.1647319793701172,0.08251941204071045,66,66,66,198,0,0,1
157.81.253.253,170.247.235.91,60319,443,1,0,0,0,66,66,66,66,0,0,0
162.158.34.102,150.121.8.6,43388,80,12,2.1457672119140625e-06,0.07769107818603516,0.021242163398049095,54,74,61.666666666666664,740,1,5,1
150.121.89.229,34.68.75.186,54507,443,1,0,0,0,54,54,54,54,0,0,0
213.34.118.234,203.77.107.161,51804,995,39,0.0006589889526367188,0.08935999870300293,0.033278553109419975,54,54,54,2106,0,0,0
150.121.8.6,222.174.223.178,80,62316,29,2.86102294921875e-06,0.36149001121520996,0.02760631697518485,66,66,66,1914,0,0,0
1.160.179.172,150.121.8.6,48316,443,3,1.9073486328125e-06,0.9790329933166504,0.4895174503326416,66,66,66,198,0,0,0
172.67.130.18,150.121.67.197,443,57261,1,0,0,0,66,66,66,66,0,0,0
212.158.66.68,203.77.107.161,34630,995,56,4.506111145019531e-05,0.08484411239624023,0.02199570915915749,54,54,54,3024,0,0,0
150.121.8.6,103.170.253.156,443,49985,50,2.86102294921875e-06,0.11686086654663086,0.02398138630146883,54,54,54,2700,0,0,0
162.87.209.125,133.139.240.231,30303,41394,53,0.0008978843688964844,0.14192819595336914,0.023637597377483662,66,66,66,3498,0,0,0
185.24.33.252,133.131.151.223,43230,8037,1,0,0,0,54,54,54,54,1,0,0
150.121.8.6,110.47.184.125,80,22760,146,1.9073486328125e-06,0.10495495796203613,0.002293489719259328,66,66,66,9636,0,0,0
5.201.209.47,202.230.225.217,8324,22622,1,0,0,0,54,54,54,54,1,0,0
150.121.56.92,108.85.29.188,52786,5228,1,0,0,0,54,54,54,54,0,0,0
125.11.210.226,203.77.61.214,9473,7768,1,0,0,0,74,74,74,74,1,0,0
203.77.110.210,126.231.185.126,22,42662,1,0,0,0,54,54,54,54,0,0,0
80.19.104.64,203.77.101.69,25196,25,4,0.04084897041320801,0.7463860511779785,0.348125696182251,66,66,66,264,0,0,0
60.185.37.189,157.81.225.100,58785,22,62,0.008034944534301758,0.043083906173706055,0.020466112699665008,66,66,66,4092,0,0,0
60.189.20.182,133.139.199.78,58873,443,3,0.11592411994934082,0.14104104042053223,0.12848258018493652,66,66,66,198,0,0,0
172.67.130.18,150.121.101.186,443,54144,30,0.01858997344970703,0.09216094017028809,0.04312565408903977,54,54,54,1620,0,0,0
72.133.127.249,157.81.60.153,48094,37215,1,0,0,0,58,58,58,58,1,0,0
150.121.90.140,23.27.121.82,55600,443,15,2.7894973754882812e-05,0.03462505340576172,0.005650792803083148,66,66,66,990,0,0,0
150.121.8.6,126.210.48.232,443,49988,753,2.86102294921875e-06,0.03330802917480469,0.0016859785673466134,66,66,66,49698,0,0,0
103.170.253.156,150.121.8.6,49971,443,24,2.86102294921875e-06,0.14243078231811523,0.054014485815297004,54,66,57.5,1380,0,0,0
15.200.156.83,133.139.244.98,51235,55984,35,5.602836608886719e-05,0.1144261360168457,0.03624871197868796,66,66,66,2310,0,0,0
65.218.148.69,202.230.213.31,49069,389,1,0,0,0,54,54,54,54,1,0,0
60.189.20.182,133.139.199.78,58874,443,5,2.6941299438476562e-05,0.15979909896850586,0.07855373620986938,66,66,66,330,0,0,0
42.68.17.106,202.230.226.237,14290,23,1,0,0,0,54,54,54,54,1,0,0
150.121.89.169,142.21.231.245,60414,443,2,0.0033850669860839844,0.0033850669860839844,0.0033850669860839844,66,66,66,132,0,0,0
89.43.85.29,163.226.77.86,50257,17794,1,0,0,0,58,58,58,58,1,0,0
39.136.135.197,203.77.103.221,54665,2375,1,0,0,0,54,54,54,54,1,0,0
150.121.88.74,103.140.12.35,55528,8024,108,3.790855407714844e-05,0.04016995429992676,0.011788205565693223,54,54,54,5832,0,0,0
133.139.240.231,162.87.209.125,41394,30303,39,0.0003190040588378906,0.105010986328125,0.02860860448134573,66,66,66,2574,0,0,0
84.33.77.57,163.226.175.220,49900,18000,1,0,0,0,54,54,54,54,1,0,0
151.138.184.81,150.121.54.66,80,51126,121,2.86102294921875e-06,0.21229195594787598,0.006361057360967,66,66,66,7986,0,0,1
203.77.82.20,54.214.0.191,40062,443,3,0.005524873733520508,0.0695500373840332,0.037537455558776855,66,66,66,198,0,1,0
171.5.161.187,150.121.8.6,53640,443,660,2.86102294921875e-06,0.04632115364074707,0.0019258892047748942,54,54,54,35640,0,0,0
141.228.228.15,150.121.126.75,54472,8080,1,0,0,0,54,54,54,54,1,0,0
64.48.234.206,202.101.49.175,41454,4369,1,0,0,0,54,54,54,54,0,0,1
206.84.45.101,150.121.210.15,6918,25990,1,0,0,0,74,74,74,74,1,0,0
79.12.192.29,203.77.121.157,57703,5433,1,0,0,0,58,58,58,58,1,0,0
5.201.209.47,150.121.48.125,8324,22622,1,0,0,0,54,54,54,54,1,0,0
54.214.0.191,203.77.82.29,443,37322,4,2.1457672119140625e-06,0.06435418128967285,0.02147539456685384,66,66,66,264,0,0,1
101.35.187.19,131.80.44.162,38783,50001,1,0,0,0,74,74,74,74,1,0,0
193.164.133.92,202.101.48.138,53670,80,2,0.33588600158691406,0.33588600158691406,0.33588600158691406,54,58,56,112,1,1,0
20.33.190.152,202.235.220.49,443,32394,5,0.0003719329833984375,0.3034210205078125,0.14102047681808472,54,54,54,270,0,0,1
60.189.20.182,133.139.199.78,58875,443,4,0.0006079673767089844,0.2216811180114746,0.11241634686787923,66,66,66,264,0,0,0
80.182.11.180,202.230.239.120,37202,11981,1,0,0,0,54,54,54,54,1,0,0
79.16.56.109,133.131.129.163,46015,7910,1,0,0,0,54,54,54,54,1,0,0
192.221.162.39,150.121.8.6,8892,80,24,1.9073486328125e-06,0.1778709888458252,0.051005954327790634,66,86,73.83333333333333,1772,0,0,0
46.131.109.78,133.139.240.231,30303,47344,25,0.00015211105346679688,0.2447500228881836,0.05168512463569641,66,66,66,1650,0,0,0
156.100.81.169,150.121.90.140,443,49572,71,3.0994415283203125e-06,0.13190913200378418,0.01808656964983259,66,66,66,4686,0,0,0
126.42.210.231,150.121.8.6,43908,80,2,1.0300588607788086,1.0300588607788086,1.0300588607788086,94,94,94,188,0,0,0
91.44.191.81,150.121.90.119,5222,17506,1,0,0,0,66,66,66,66,0,0,1
167.94.141.237,133.131.139.104,37889,4444,1,0,0,0,74,74,74,74,1,0,0
18.250.113.107,150.121.110.231,49343,3100,1,0,0,0,54,54,54,54,1,0,0
79.12.195.78,203.77.91.187,53356,4433,1,0,0,0,58,58,58,58,1,0,0
45.127.47.35,133.131.84.90,41204,1005,1,0,0,0,58,58,58,58,1,0,0
103.64.216.26,203.77.99.91,56853,8728,1,0,0,0,54,54,54,54,1,0,0
133.152.183.100,170.247.69.242,60911,443,206,4.0531158447265625e-06,0.031091928482055664,0.006155429235318812,66,66,66,13596,0,0,0
133.152.183.100,170.247.69.242,60913,443,32,0.003568887710571289,0.07980203628540039,0.03992067613909321,66,66,66,2112,0,0,0
79.12.195.78,203.77.56.58,53372,1501,1,0,0,0,58,58,58,58,1,0,0
45.120.155.141,202.101.49.124,60856,16303,1,0,0,0,66,66,66,66,1,0,0
50.206.113.96,202.101.49.246,59472,22,8,0.0015041828155517578,0.2704000473022461,0.1576962811606271,66,66,66,528,0,0,0
45.108.141.56,133.131.84.227,15237,8080,1,0,0,0,54,54,54,54,1,0,0
34.94.174.148,150.121.41.42,443,42542,1,0,0,0,66,66,66,66,0,0,0
68.245.161.241,133.131.171.127,54157,3389,1,0,0,0,54,54,54,54,1,0,0
150.121.58.86,125.236.55.75,57412,5555,1,0,0,0,66,66,66,66,0,0,0
150.121.8.6,122.244.118.149,443,51348,128,3.814697265625e-06,0.10276603698730469,0.00980678693516048,54,54,54,6912,0,0,0
220.20.154.158,131.80.219.199,46092,23,1,0,0,0,54,54,54,54,1,0,0
5.201.209.47,202.230.225.174,8324,22622,1,0,0,0,54,54,54,54,1,0,0
133.152.142.8,170.235.229.80,22,45396,1,0,0,0,66,66,66,66,0,0,0
195.151.248.51,130.194.187.132,61000,25565,1,0,0,0,54,54,54,54,1,0,0
150.121.89.181,120.113.141.83,10664,443,68,9.5367431640625e-07,0.1102139949798584,0.018174253292937776,54,54,54,3672,0,0,0
88.216.243.139,203.77.115.235,42659,23,1,0,0,0,58,58,58,58,1,0,0
5.201.209.47,203.77.45.33,8324,22622,1,0,0,0,54,54,54,54,1,0,0
185.45.230.249,150.121.8.6,6920,443,52,3.1948089599609375e-05,0.04190492630004883,0.024832075717402438,66,66,66,3432,0,0,0
27.50.12.26,150.121.8.6,39199,443,9,0.0011429786682128906,0.26291799545288086,0.14998212456703186,54,54,54,486,0,0,0
43.81.108.52,157.81.144.13,443,25058,20,5.0067901611328125e-06,0.017086029052734375,0.0015645278127569902,54,66,54.6,1092,1,0,0
4.153.219.73,203.77.52.98,59399,3479,1,0,0,0,54,54,54,54,1,0,0
103.202.167.110,157.81.144.15,443,7076,13,0.00013303756713867188,0.12833595275878906,0.09763540824254353,54,54,54,702,0,0,0
43.81.108.52,157.81.144.13,443,19060,22,3.814697265625e-06,0.016929149627685547,0.001945858909970238,54,66,54.54545454545455,1200,1,0,0
167.94.143.248,203.77.39.158,22045,6006,1,0,0,0,74,74,74,74,1,0,0
150.121.8.6,180.158.176.182,443,10025,14,2.86102294921875e-06,0.25092196464538574,0.05847861216618465,54,54,54,756,0,0,0
185.45.230.249,150.121.8.6,6919,443,40,0.004578113555908203,0.08422589302062988,0.03153028243627304,66,66,66,2640,0,0,0
43.81.108.52,157.81.144.13,443,36058,18,4.0531158447265625e-06,0.015480995178222656,0.002018129124360926,54,66,54.666666666666664,984,1,0,0
40.240.27.23,203.77.39.101,40646,1521,1,0,0,0,54,54,54,54,1,0,0
47.223.237.61,202.123.154.4,48302,22,5,0.005749940872192383,0.7562789916992188,0.21234148740768433,66,66,66,330,0,0,0
133.139.240.231,46.131.109.78,47344,30303,27,7.915496826171875e-05,0.2030479907989502,0.03962619488055889,66,66,66,1782,0,0,0
91.190.50.33,150.121.138.85,56122,3031,1,0,0,0,54,54,54,54,1,0,0
150.121.8.6,180.158.176.172,443,58483,1,0,0,0,54,54,54,54,0,0,0
162.237.192.52,150.121.62.29,15356,631,1,0,0,0,54,54,54,54,1,0,0
150.121.8.6,103.170.253.158,443,43435,30,3.0994415283203125e-06,0.18679594993591309,0.04073499811106715,54,54,54,1620,0,0,0
43.81.108.52,157.81.144.13,443,37836,12,2.5033950805664062e-05,0.015425920486450195,0.0026825558055530896,54,66,55,660,1,0,0
18.248.219.189,133.131.143.139,60493,22103,1,0,0,0,54,54,54,54,1,0,0
138.245.251.122,133.139.240.231,30303,56596,112,5.9604644775390625e-06,0.12697505950927734,0.011376198347624357,66,66,66,7392,0,0,0
43.81.108.52,157.81.144.13,443,42872,4,0.00015497207641601562,0.005425214767456055,0.0033550262451171875,54,66,57,228,1,0,0
103.64.216.26,150.121.19.74,42291,8728,1,0,0,0,54,54,54,54,1,0,0
27.89.44.249,150.121.8.6,61252,443,45,9.5367431640625e-07,0.10376596450805664,0.028330179778012363,54,82,62.62222222222222,2818,0,0,0
142.21.228.150,133.152.69.232,443,51704,2,0.935966968536377,0.935966968536377,0.935966968536377,66,66,66,132,0,0,0
211.233.145.53,133.152.119.10,65209,23,1,0,0,0,54,54,54,54,1,0,0
64.48.155.218,133.131.66.247,39681,5938,1,0,0,0,54,54,54,54,1,0,0
79.12.192.29,133.131.88.120,57703,3005,1,0,0,0,58,58,58,58,1,0,0
150.121.8.6,110.167.0.81,443,8410,2682,9.5367431640625e-07,0.0804910659790039,0.00046769259181408593,54,54,54,144828,0,0,0
116.21.118.153,133.139.62.30,443,14496,12,6.389617919921875e-05,0.4943351745605469,0.05733091180974787,54,66,56,672,1,0,0
167.94.144.90,150.121.90.164,40242,61715,1,0,0,0,74,74,74,74,1,0,0
89.43.81.170,150.121.186.0,42549,18643,1,0,0,0,58,58,58,58,1,0,0
51.185.50.188,203.77.5.192,25452,7547,1,0,0,0,74,74,74,74,1,0,0
170.60.64.236,130.194.5.67,33480,37215,7,3.0994415283203125e-06,0.0007038116455078125,0.00013132890065511069,58,58,58,406,7,0,0
133.152.132.15,38.107.35.247,27225,80,6,0.025640010833740234,0.30970191955566406,0.159293794631958,66,66,66,396,0,0,0
34.38.170.77,150.121.25.53,45432,2049,1,0,0,0,54,54,54,54,1,0,0
60.123.28.201,131.80.242.10,50701,993,31,0.0005710124969482422,0.12444615364074707,0.025435566902160645,54,78,66,2046,1,0,0
203.77.96.27,162.18.208.1,53467,443,6,3.814697265625e-06,0.9567101001739502,0.19169139862060547,66,66,66,396,0,0,0
89.43.81.170,163.226.86.17,42565,18857,1,0,0,0,58,58,58,58,1,0,0
185.85.100.84,203.77.31.247,41386,3389,1,0,0,0,54,54,54,54,1,0,0
120.198.6.112,150.121.8.6,31032,443,43,2.86102294921875e-06,0.11335492134094238,0.02862964357648577,54,54,54,2322,0,0,0
1.160.179.172,150.121.8.6,8397,443,16,1.9073486328125e-06,0.18147611618041992,0.07271952629089355,54,66,56.25,900,0,0,0
101.112.163.197,131.80.243.50,65127,443,4,0.017390966415405273,0.5607199668884277,0.20348763465881348,54,54,54,216,0,0,0
79.12.195.78,150.121.155.66,53372,6001,1,0,0,0,58,58,58,58,1,0,0
51.11.24.136,202.230.200.178,59272,26,1,0,0,0,54,54,54,54,1,0,0
150.121.86.165,163.165.145.33,65399,443,4,0.0032172203063964844,0.8376128673553467,0.31722768147786456,54,54,54,216,0,0,0
157.81.255.205,121.125.219.228,55254,7000,3,3.2901763916015625e-05,0.00444793701171875,0.002240419387817383,66,66,66,198,0,0,0
203.77.98.80,103.44.43.65,873,54161,58,3.0994415283203125e-06,0.09491300582885742,0.02213833206578305,66,66,66,3828,0,0,0
167.94.144.84,133.131.128.249,18441,46549,1,0,0,0,74,74,74,74,1,0,0
150.121.89.237,129.26.142.231,51666,443,12,0.0005140304565429688,0.20252299308776855,0.05519754236394709,54,66,62,744,0,0,0
